altura,peso
180.29,60.69
179.72,60.9
176.0,55.68
171.06,53.9
181.88,65.99
174.58,58.03
178.39,59.98
172.04,58.34
163.9,54.33
169.26,52.99
177.19,52.72
166.54,57.64
174.68,54.94
176.29,63.96
176.37,62.36
173.49,64.74
161.99,52.58
166.84,58.21
173.58,54.86
177.46,67.02
166.94,56.4
173.06,59.07
180.11,63.38
172.32,49.29
170.87,60.44
168.02,56.42
172.7,53.92
172.09,58.66
177.69,57.24
165.75,59.0
174.71,61.82
174.09,65.71
169.38,54.71
167.35,58.69
171.98,56.48
161.37,53.03
176.52,63.23
178.45,60.35
173.57,64.8
173.25,65.02
181.9,59.61
173.5,60.36
174.74,58.24
167.92,50.19
180.77,68.6
167.56,59.93
176.52,59.61
168.14,59.09
170.32,56.39
179.89,61.94
172.33,62.08
167.68,51.09
168.22,56.6
169.34,60.34
166.33,59.61
171.75,67.18
174.82,54.21
173.81,57.48
164.8,51.01
179.61,58.61
173.47,57.16
174.19,58.31
166.8,46.21
173.63,57.59
173.5,55.29
172.65,52.11
166.23,50.03
168.7,61.4
172.13,48.96
178.12,51.19
168.79,54.19
170.84,60.14
172.47,63.56
165.41,53.61
179.19,62.29
172.55,58.0
173.75,59.68
172.86,56.87
169.71,56.96
181.52,71.08
168.14,59.17
172.17,59.49
167.59,62.17
180.8,54.37
169.26,48.85
165.63,49.21
182.94,65.99
172.06,59.19
169.69,53.73
177.36,68.73
175.43,61.19
172.07,59.34
175.39,50.94
167.56,47.35
175.61,58.62
171.22,59.08
172.53,59.12
174.95,55.39
179.79,66.69
172.57,53.06
174.14,56.3
172.61,64.95
170.54,56.61
168.45,61.46
177.46,55.99
178.68,58.36
173.56,53.69
175.9,57.18
176.54,54.34
164.46,61.83
180.8,62.14
173.24,61.9
170.71,63.01
172.96,58.97
171.65,60.74
168.58,54.92
178.92,52.42
176.77,53.61
185.9,64.24
164.6,51.76
161.01,53.05
173.8,55.34
173.24,59.11
173.93,56.39
173.07,49.89
169.07,54.46
182.05,64.76
170.31,58.4
174.89,53.47
174.38,55.46
162.99,50.31
170.59,64.75
165.27,56.18
176.97,61.95
170.9,61.43
177.56,58.7
168.64,51.63
175.28,59.96
175.03,58.27
167.71,49.07
173.28,59.29
180.01,61.76
165.07,53.39
170.49,54.42
172.3,55.97
179.68,63.51
163.26,46.91
174.32,57.13
182.46,58.95
175.61,56.34
175.63,61.6
177.45,56.15
172.74,55.48
163.27,54.08
164.61,44.58
173.84,62.22
171.04,53.67
168.24,50.72
166.07,61.59
177.04,57.92
178.34,59.61
170.84,57.97
173.21,57.44
176.15,57.71
179.9,61.84
175.16,65.9
168.54,55.95
171.96,51.27
167.67,57.35
164.27,55.27
165.77,52.74
163.38,57.31
173.21,51.88
179.41,62.84
171.0,62.17
175.45,61.21
171.15,51.18
170.05,50.21
176.21,61.34
170.62,58.24
164.65,51.42
177.15,59.83
175.4,55.72
174.06,54.03
167.07,61.55
179.05,58.69
181.69,61.25
173.14,50.06
178.2,69.48
174.44,63.98
162.75,53.78
166.72,45.28
172.5,58.68
172.15,66.31
175.73,60.3
172.76,59.75
158.72,53.43
172.62,57.79
172.27,60.92
170.0,50.43
171.19,61.05
171.24,65.25
167.85,53.65
176.28,54.33
173.81,56.4
174.38,57.48
171.99,50.13
169.99,51.51
170.89,58.22
171.71,60.01
176.26,54.79
167.91,51.45
174.34,58.91
170.01,54.13
168.97,60.85
163.56,53.56
172.39,57.78
178.9,54.96
178.83,53.83
174.97,57.76
175.53,56.25
175.79,59.67
170.07,57.69
174.12,63.18
171.07,54.98
178.01,66.28
169.05,54.66
173.73,61.04
175.71,57.93
172.44,59.41
175.85,68.82
168.64,61.78
168.38,58.52
175.97,60.71
170.3,56.12
167.87,54.63
166.14,48.26
163.61,45.61
175.26,66.69
162.46,44.89
170.82,50.65
178.13,63.04
185.71,70.21
173.89,61.42
176.18,59.44
164.98,51.3
167.68,48.18
168.39,52.03
179.52,56.75
171.02,61.61
161.76,57.88
170.32,57.15
181.8,57.06
179.69,67.85
172.48,56.2
178.41,61.22
168.73,65.01
173.42,54.68
175.86,60.31
168.25,56.61
180.95,68.4
163.15,48.36
173.07,58.77
179.13,62.99
174.76,56.04
181.56,55.57
168.29,53.19
171.85,56.79
168.26,53.61
176.28,53.51
161.76,56.57
171.97,53.29
164.05,44.37
172.47,55.24
176.07,60.12
174.7,60.73
165.53,47.08
171.19,56.18
163.6,45.56
181.55,63.47
167.84,51.8
175.57,58.04
178.26,64.43
176.6,67.73
166.26,56.57
183.23,60.46
162.6,51.24
170.04,55.27
179.75,58.63
170.5,57.66
180.12,62.44
175.41,43.99
174.93,60.0
179.23,63.13
174.6,63.93
167.76,60.58
181.64,59.57
171.73,59.59
171.83,54.64
175.92,59.12
172.85,50.59
179.5,54.61
161.14,52.41
168.04,52.02
173.18,66.43
170.85,55.44
176.64,61.34
173.31,53.38
173.68,60.75
161.65,50.87
181.52,64.02
175.94,63.87
175.87,70.65
172.61,55.12
169.88,56.24
176.77,59.37
178.34,62.12
169.59,49.55
170.27,61.12
184.72,61.54
181.03,67.7
177.91,54.84
170.97,56.88
180.15,64.43
180.0,62.06
180.77,56.74
181.05,57.56
175.32,60.92
178.64,64.45
164.23,49.91
173.49,52.69
172.78,58.64
176.65,61.46
176.95,54.66
169.21,54.84
179.59,65.64
169.79,55.99
169.95,47.53
178.99,53.2
172.16,56.96
166.8,48.63
170.0,60.26
169.77,64.44
168.18,57.12
181.65,62.5
175.92,57.79
168.61,58.3
172.69,47.16
175.53,55.21
170.01,58.36
174.72,50.53
182.12,58.06
181.83,70.68
178.37,56.15
172.22,58.55
170.18,64.03
169.42,57.35
172.26,48.73
166.43,46.67
168.31,51.1
169.19,59.95
175.84,61.56
177.21,59.55
170.83,57.26
182.74,66.3
178.89,59.61
175.64,61.34
168.55,53.32
172.02,54.53
176.09,65.59
170.65,53.98
165.05,58.07
176.53,59.45
168.19,53.4
169.85,66.42
170.86,50.29
174.87,53.92
176.9,62.32
173.8,57.86
167.97,59.25
168.93,53.85
173.28,53.39
180.07,59.98
168.89,58.88
167.45,50.02
179.33,60.54
177.57,56.77
173.16,61.26
172.56,52.04
170.86,57.72
180.17,60.83
166.2,60.23
174.0,61.71
165.92,56.32
170.58,56.64
162.79,47.42
164.79,54.14
172.88,50.94
172.35,62.72
174.48,62.11
182.47,62.88
184.61,60.87
185.36,58.75
174.48,50.76
174.45,56.79
179.36,61.3
174.2,60.47
172.39,55.38
171.1,60.55
177.83,57.04
180.36,63.66
176.64,69.65
170.94,57.58
175.05,60.44
170.13,50.18
171.51,59.7
174.47,69.45
172.9,65.82
165.98,48.37
173.42,58.71
173.84,62.9
174.33,56.9
167.43,52.4
174.64,55.07
171.46,54.93
171.09,54.25
174.62,55.98
167.2,56.78
161.71,45.79
169.5,56.02
174.67,55.31
161.3,52.33
172.13,56.76
174.18,56.12
175.93,61.48
177.0,55.44
174.74,56.49
181.5,67.79
170.39,48.77
168.43,48.92
170.31,59.14
169.4,51.15
172.04,55.6
172.72,62.28
169.26,46.52
166.76,49.11
175.82,51.46
163.16,57.7
171.69,60.33
178.89,61.83
170.47,58.15
172.69,51.45
177.54,65.02
171.39,53.8
179.68,60.44
170.42,57.82
164.18,56.27
167.52,51.78
178.67,59.67
165.3,53.16
170.22,57.86
171.32,63.58
164.16,51.84
170.65,58.48
175.58,56.86
171.41,50.68
174.26,60.51
168.55,50.5
170.78,56.07
172.99,56.45
164.44,62.78
173.48,57.95
175.83,59.83
174.24,64.73
168.36,54.53
168.73,50.94
162.56,52.79
171.3,69.17
165.5,46.36
165.96,51.24
166.89,59.33
163.47,50.9
166.56,57.51
180.49,61.84
170.78,55.36
165.52,50.13
177.4,69.11
169.21,56.64
171.47,68.27
168.66,56.39
175.33,56.2
175.53,67.88
173.84,57.48
174.37,63.19
183.91,59.84
172.5,60.04
169.95,52.79
167.86,60.79
171.88,55.02
174.67,59.86
170.13,53.18
174.62,57.13
179.82,60.62
163.35,50.08
175.06,54.59
171.96,62.24
181.4,63.21
184.19,51.89
174.78,57.95
170.54,49.77
169.52,59.25
177.04,71.01
184.79,71.55
171.87,63.26
173.43,65.54
175.89,61.76
178.67,62.9
183.12,61.35
170.48,57.95
182.25,62.62
168.46,56.1
174.23,58.41
172.33,58.56
176.12,53.77
168.59,55.48
168.32,50.08
164.77,60.1
172.54,49.72
178.65,69.84
168.52,54.76
174.36,62.18
171.07,54.54
175.86,60.24
177.52,59.56
166.92,56.86
175.77,62.39
184.99,65.31
162.31,55.38
166.08,56.72
165.4,56.1
172.91,56.99
178.77,65.28
173.46,56.88
168.08,54.93
175.29,57.33
163.57,53.68
176.96,62.38
178.1,67.19
179.52,62.79
182.05,70.12
180.3,59.88
174.48,54.64
167.97,59.26
183.34,66.12
163.81,54.55
180.59,54.84
173.23,59.0
168.48,51.35
170.29,62.6
173.5,58.01
175.73,56.81
172.81,61.62
169.1,60.53
172.62,57.41
177.91,59.81
169.75,61.99
167.81,54.13
169.51,51.95
174.24,59.71
172.54,53.7
173.46,63.87
166.67,62.01
174.84,60.58
173.78,55.17
173.48,57.12
170.38,54.86
165.83,57.65
176.7,60.23
177.71,63.1
181.59,71.03
183.06,59.0
173.54,61.89
176.31,56.44
176.04,64.29
178.53,67.96
189.84,70.55
172.46,58.1
160.83,56.35
174.96,53.16
167.89,53.52
173.73,61.43
167.17,53.98
168.95,55.84
169.39,58.49
174.9,55.41
165.83,53.38
171.33,55.28
166.94,47.53
175.72,62.68
170.67,54.33
172.61,52.34
177.55,60.61
176.19,54.5
173.38,56.05
172.05,55.95
172.71,56.49
170.23,54.49
172.97,53.7
175.45,61.79
174.14,68.11
172.42,41.64
164.01,53.24
166.78,50.79
171.2,55.42
171.58,61.81
168.58,50.15
175.34,63.9
176.7,63.14
172.71,64.7
172.14,53.06
178.46,66.43
171.58,58.76
173.89,55.99
168.35,53.89
170.59,58.27
179.69,57.7
163.61,59.1
177.64,61.67
169.91,64.38
176.16,58.78
178.59,52.2
165.52,49.28
167.99,52.85
177.66,53.71
167.08,59.22
166.05,55.98
171.51,51.07
166.78,59.02
172.93,56.99
178.32,64.08
172.95,57.52
177.45,59.31
180.94,75.04
172.05,53.59
175.19,63.11
165.61,52.78
173.86,64.89
177.43,56.17
174.08,60.72
172.29,59.81
168.23,58.02
167.37,52.38
166.82,54.95
169.59,61.91
177.16,55.42
167.7,50.3
172.43,64.76
172.6,59.89
172.93,58.86
171.05,52.64
173.06,51.12
177.83,63.77
172.25,60.14
181.48,69.24
169.83,60.17
170.09,44.01
180.01,64.52
167.83,56.35
160.33,59.43
167.97,56.11
173.98,58.32
171.82,57.22
162.9,50.59
165.57,50.58
165.84,46.67
170.03,59.41
177.2,59.76
178.18,59.73
177.2,58.2
169.67,50.75
163.19,50.72
168.31,59.34
171.12,63.7
176.64,61.82
179.6,61.26
173.5,48.54
174.69,52.19
164.01,50.1
178.74,59.61
166.8,57.3
178.33,66.3
164.52,54.94
181.3,62.49
171.95,64.2
171.49,56.3
170.68,62.51
170.46,60.33
175.75,56.23
175.65,54.04
177.46,55.0
168.48,58.02
172.37,54.93
173.41,52.8
167.05,57.44
172.54,59.23
180.9,55.96
169.96,54.18
171.23,59.45
170.75,54.37
174.12,61.1
180.06,64.24
165.03,45.81
171.58,52.17
175.91,66.95
173.8,64.38
169.77,58.39
175.58,56.16
167.49,57.46
175.65,62.31
169.24,59.02
177.15,55.42
173.18,56.87
160.91,49.4
167.44,54.56
173.58,53.41
175.72,66.91
166.96,56.26
165.75,62.48
170.08,53.14
171.37,46.62
163.91,49.57
173.29,48.26
177.14,67.75
169.73,52.24
169.59,48.37
169.18,47.36
168.2,48.39
170.08,57.35
178.95,65.56
182.19,57.88
175.58,61.97
174.36,56.9
167.05,51.1
177.62,62.37
170.05,59.73
175.25,64.9
181.14,57.92
167.34,59.61
173.72,53.43
176.71,60.65
177.37,57.72
172.6,50.45
175.22,60.52
166.62,50.61
169.11,66.65
171.97,60.72
177.78,65.69
177.68,55.05
175.61,58.52
171.1,55.99
163.85,47.48
164.19,51.06
175.8,61.23
178.84,64.26
173.73,59.26
177.68,68.16
171.97,58.77
178.34,64.92
181.76,63.87
167.0,53.58
167.44,52.4
173.73,63.09
170.52,53.4
175.42,51.45
176.06,48.96
173.74,59.3
168.06,49.76
174.57,60.82
172.38,45.66
165.45,47.05
173.71,58.51
175.51,63.91
179.8,52.63
169.74,47.11
174.04,61.25
161.1,52.24
174.43,62.79
174.49,64.21
174.62,59.96
172.22,67.67
169.32,60.43
166.76,56.73
171.0,55.84
166.74,61.28
168.07,52.47
174.86,58.85
178.78,60.05
162.94,54.91
167.46,54.96
168.73,56.58
170.43,58.45
171.89,53.82
171.0,61.38
179.12,58.69
168.37,56.65
169.92,59.61
174.26,58.95
166.74,50.49
171.64,52.81
170.87,53.17
174.21,65.06
175.77,59.66
176.65,52.19
170.08,50.26
163.13,56.58
165.4,58.63
171.11,55.95
171.44,56.66
173.51,64.74
179.84,58.05
170.01,60.35
172.11,59.48
162.09,54.18
174.04,60.02
178.4,57.03
174.28,60.68
172.82,62.07
176.0,55.69
181.02,61.27
164.89,50.02
170.65,56.27
179.81,57.08
177.5,58.54
167.92,55.73
178.66,58.67
179.63,58.4
173.99,51.5
164.3,53.6
172.25,56.75
171.01,52.95
179.85,63.15
173.41,60.74
172.21,65.32
178.42,57.96
175.42,49.4
174.36,49.82
173.83,55.5
169.07,53.53
174.59,60.14
178.69,59.53
173.54,60.31
174.88,68.04
178.03,62.81
181.69,57.07
173.8,59.62
174.19,55.7
174.22,55.1
169.64,57.09
180.47,63.88
172.41,54.1
173.16,61.31
178.89,64.0
170.69,54.17
174.24,55.85
173.55,53.24
166.69,55.0
177.91,70.28
173.69,55.38
171.52,57.58
172.99,56.25
166.27,49.4
170.34,58.44
165.97,58.58
179.25,59.19
183.76,71.58
153.11,49.95
171.75,46.73
181.6,65.39
174.62,56.46
177.59,61.31
165.6,51.19
173.69,57.16
170.83,55.39
175.09,57.95
173.86,55.85
168.47,60.31
176.11,53.51
171.53,56.83
178.98,57.05
168.86,52.06
166.53,56.7
174.12,61.85
177.69,63.3
177.6,63.68
172.29,60.47
171.27,59.11
169.42,56.67
178.34,55.77
172.64,57.48
172.52,54.46
174.77,60.95
175.52,63.39
178.45,55.87
168.55,55.65
168.4,53.65
175.87,60.83
177.71,55.98
178.65,59.09
172.41,55.82
177.29,63.52
182.5,67.8
174.91,61.41
173.4,63.19
173.3,60.25
174.94,60.91
174.48,54.03
176.53,56.69
170.52,57.44
172.92,51.24
166.63,60.04
168.29,49.3
166.55,53.26
175.29,45.44
163.2,48.85
177.82,58.88
171.25,66.83
166.06,64.51
168.79,55.48
168.3,61.44
164.32,51.03
180.08,67.75
170.32,57.59
168.06,60.08
170.75,61.61
176.57,56.64
166.22,52.44
168.91,49.73
167.74,55.0
171.58,59.98
175.42,58.53
167.3,58.73
168.63,62.11
170.35,56.23
166.17,54.19
179.17,58.3
168.73,58.41
171.52,55.04
178.87,55.95
176.23,59.32
170.04,61.15
168.93,56.03
170.94,58.49
177.33,63.15
171.15,54.82
171.96,57.36
175.52,59.27
172.57,55.09
173.39,56.12
171.7,59.92
178.22,65.25
174.85,61.23
175.17,53.2
170.47,58.3
171.92,55.21
168.8,55.94
169.91,48.43
176.83,54.67
188.08,67.87
176.91,64.76
175.07,52.35
171.1,54.26
173.61,60.93
167.65,58.26
175.64,57.44
173.98,53.3
172.89,60.89
185.26,65.75
168.1,60.17
172.72,54.3
170.09,53.43
172.07,62.38
170.82,57.69
175.08,53.83
171.87,55.52
173.64,58.0
174.03,56.37
174.24,57.31
172.46,53.13
174.11,55.93
174.19,59.07
165.86,58.58
176.9,59.95
174.26,63.22
169.35,54.45
171.49,61.38
175.77,58.16
177.63,65.48
172.04,58.67
175.31,57.22
174.89,55.73
163.29,48.56
183.29,64.95
172.46,64.12
175.52,55.7
166.76,62.38
174.82,53.46
173.94,55.43
169.38,53.44
169.23,57.56
165.03,46.78
157.24,35.64
170.12,63.11
168.88,50.75
167.85,58.17
172.32,54.55
174.19,67.27
173.29,64.74
167.12,51.69
176.35,62.46
177.12,58.17
168.35,43.98
180.12,67.79
177.21,62.79
169.4,56.02
172.32,63.01
177.21,56.0
179.17,67.31
174.96,61.03
172.13,59.87
176.99,52.44
178.57,51.94
173.73,59.48
174.44,62.25
170.84,51.56
173.58,61.68
174.59,60.74
177.15,61.32
169.4,54.17
158.82,49.04
166.46,53.12
168.1,52.46
176.32,53.21
170.4,54.34
167.15,60.91
178.41,66.72
165.94,50.89
166.99,55.02
175.02,57.24
175.5,55.23
172.75,59.41
172.47,54.7
171.04,56.18
168.81,49.43
169.55,60.87
178.26,54.49
169.42,55.68
171.09,58.24
175.47,56.1
178.44,60.1
176.92,63.04
172.78,63.22
176.69,57.68
173.91,62.23
172.31,56.59
166.66,48.86
176.42,63.11
168.36,57.6
171.62,58.9
178.13,54.87
175.09,56.4
174.8,57.46
167.62,59.16
169.7,58.03
172.58,56.45
181.59,65.98
165.3,59.55
176.84,62.37
171.49,63.21
173.76,61.18
167.66,50.16
173.56,56.1
172.41,51.03
175.2,54.31
173.62,59.37
170.66,63.28
164.25,57.05
179.95,64.1
167.26,56.0
167.07,53.2
171.53,60.61
171.22,62.22
167.95,57.25
171.73,60.5
166.61,58.2
168.63,54.89
173.2,55.0
167.9,51.21
171.83,55.54
168.75,56.71
161.3,53.36
171.21,63.58
174.97,65.62
163.05,49.73
164.78,56.55
171.6,58.45
181.93,64.94
172.25,54.98
170.7,58.03
172.22,52.03
170.68,59.1
172.35,49.78
169.42,58.34
184.41,64.81
174.9,54.88
176.7,55.32
167.91,54.58
170.65,60.24
180.64,58.41
179.38,65.68
167.96,54.49
175.15,68.34
166.1,54.41
179.91,60.84
174.92,60.09
173.98,59.91
183.56,67.62
166.91,47.86
171.35,47.96
173.03,51.87
177.22,63.75
170.62,47.57
176.74,67.76
164.74,51.02
170.0,51.51
169.79,52.96
168.74,52.49
178.81,64.84
176.9,51.08
170.31,50.86
168.73,65.46
170.92,57.97
172.66,56.06
173.81,47.87
169.16,59.64
173.52,59.28
164.97,48.53
174.77,62.76
181.09,65.56
169.19,50.03
181.48,62.9
176.24,57.41
175.98,62.75
170.42,47.33
168.0,57.81
166.97,55.76
174.78,54.08
168.29,56.02
171.15,53.96
165.75,55.98
172.0,52.1
167.34,57.05
166.79,56.23
170.11,58.73
173.43,51.8
167.82,51.82
171.61,50.26
172.58,52.63
163.58,47.77
175.82,55.99
171.97,63.92
165.49,58.52
170.95,61.39
170.14,51.92
172.94,49.47
164.35,55.48
168.72,55.5
169.96,56.75
170.75,51.95
178.36,61.16
181.14,60.03
166.45,52.9
176.43,61.17
168.22,53.59
178.21,56.65
173.77,61.35
177.35,67.14
170.62,54.62
176.0,58.79
172.28,59.21
168.67,60.02
172.04,56.39
175.93,63.34
177.54,57.33
175.95,51.12
178.89,53.96
163.12,50.07
167.83,55.12
173.07,56.6
163.15,47.79
167.43,53.98
176.26,62.77
172.04,57.09
176.5,58.96
171.04,59.88
167.84,57.53
167.6,53.07
168.78,56.44
177.03,66.68
170.5,60.54
169.1,58.79
173.93,72.31
169.5,56.61
175.76,66.11
174.83,56.57
171.87,56.04
166.2,56.38
168.01,51.69
172.42,58.13
173.06,54.39
172.06,61.37
166.6,64.37
172.6,60.55
175.75,61.38
176.57,63.57
174.61,54.97
168.97,56.15
175.58,65.79
172.58,57.16
170.11,51.96
173.57,53.79
172.23,56.89
174.87,53.83
168.69,55.87
178.56,51.05
175.93,66.27
169.36,51.1
170.69,61.08
169.48,56.06
173.85,53.3
174.83,56.54
175.49,63.68
170.59,52.88
171.18,60.32
168.36,53.06
173.35,53.18
164.56,51.55
163.84,48.13
178.55,62.08
165.66,50.08
167.3,56.02
167.9,44.98
174.76,54.28
175.88,59.68
167.88,49.93
180.8,68.26
173.0,56.46
174.08,60.92
161.8,49.57
168.81,55.57
174.94,57.62
167.87,64.73
166.83,61.07
175.14,57.57
172.45,55.54
164.43,50.14
172.77,48.88
176.52,58.33
165.88,52.41
178.6,52.59
172.19,54.52
168.33,52.0
174.31,69.18
175.89,56.84
168.08,57.94
173.0,45.56
173.01,46.19
180.27,63.2
177.48,60.15
181.68,66.83
173.85,58.84
168.7,65.36
170.45,54.74
176.08,62.85
173.71,53.96
166.26,58.82
183.12,62.23
171.72,60.6
170.0,55.38
178.11,53.01
175.51,57.86
171.24,55.49
176.41,58.23
168.71,48.03
166.87,51.9
165.91,59.12
164.6,55.7
173.07,60.73
178.02,59.42
162.65,48.83
171.04,53.81
182.48,61.79
175.55,53.93
166.11,40.93
166.9,61.64
176.94,52.63
174.86,60.41
166.1,46.13
178.61,61.08
175.77,62.01
168.37,45.5
167.95,54.2
173.11,54.92
171.31,55.37
168.69,50.94
166.0,46.94
176.03,62.34
170.5,68.22
176.02,63.35
175.55,55.88
175.93,58.97
170.01,48.69
179.85,57.17
169.61,61.6
167.3,57.36
169.47,55.02
163.68,52.68
176.97,61.37
164.9,48.61
171.79,60.72
174.51,62.53
174.81,50.69
175.09,51.67
177.83,63.23
181.48,54.16
169.96,57.44
173.81,55.41
173.87,51.45
165.95,54.02
182.6,67.07
174.3,61.36
172.99,52.24
166.35,58.89
168.49,57.05
175.44,65.31
174.67,59.64
174.99,60.44
174.68,64.45
173.56,56.86
172.02,60.86
166.35,46.73
180.49,62.95
176.54,54.85
174.29,56.82
174.11,60.57
175.94,71.35
178.17,54.27
167.6,63.79
168.35,49.31
166.95,57.33
178.78,64.57
171.38,60.72
168.05,58.23
169.11,54.75
176.83,60.83
167.08,53.2
176.44,56.82
162.39,45.36
178.03,61.1
164.95,44.57
172.96,49.61
174.83,60.97
170.1,58.43
165.32,56.31
175.47,59.57
167.85,52.62
170.33,49.92
175.03,49.02
169.7,54.4
168.98,53.67
171.7,56.75
174.19,57.99
165.5,56.77
177.5,62.09
172.13,59.6
176.5,55.62
175.25,53.85
181.93,70.29
173.48,65.21
170.18,57.38
170.59,57.71
174.87,53.69
177.22,57.55
170.8,50.66
170.91,60.63
174.3,62.11
184.17,65.07
181.78,56.39
163.98,55.78
174.69,59.2
165.36,47.23
180.9,67.32
166.78,49.4
163.23,52.86
174.97,48.55
173.86,66.41
178.66,70.39
180.91,63.73
167.51,60.64
172.51,58.28
167.59,58.85
175.97,66.39
174.07,57.36
180.87,56.09
170.82,57.04
165.87,59.49
175.48,58.0
169.15,56.67
168.9,62.64
180.22,73.7
166.37,54.98
176.26,56.49
165.81,53.94
171.5,60.81
173.09,50.64
174.78,61.71
172.46,51.75
176.57,62.0
172.9,58.73
180.97,67.92
174.54,54.9
162.55,51.87
171.83,57.49
168.97,60.39
171.18,56.6
183.67,68.47
172.89,47.5
165.63,51.94
178.61,62.36
169.5,57.45
170.7,56.33
175.19,61.72
172.02,60.15
176.7,54.73
172.37,67.4
175.86,59.32
162.18,55.12
177.23,64.41
170.83,60.62
163.96,52.89
167.43,57.79
168.53,62.53
159.83,55.22
170.56,57.96
166.28,59.45
178.04,64.56
174.41,66.26
163.93,50.15
168.92,55.5
179.68,63.8
171.79,53.67
165.85,46.29
171.9,62.08
173.01,59.54
168.74,49.64
171.33,61.35
172.42,58.05
165.8,57.79
182.38,64.55
173.55,54.22
174.92,52.59
170.48,49.92
169.0,55.56
170.56,50.02
174.47,59.23
173.3,61.69
166.17,60.26
171.78,57.26
170.04,58.52
172.69,57.79
176.98,63.13
168.81,54.48
169.02,57.5
176.93,60.4
171.12,52.01
170.73,56.81
175.57,61.37
172.56,52.18
173.91,52.97
178.93,50.78
171.82,57.03
170.37,63.63
166.05,45.16
165.97,52.66
176.57,59.62
176.12,57.22
169.84,56.31
165.38,57.36
183.35,65.62
175.33,64.15
165.22,51.2
175.97,67.44
175.55,62.03
166.1,57.27
164.9,46.83
172.76,56.65
169.79,53.45
168.96,52.21
170.36,56.45
168.17,56.17
174.38,59.45
172.25,59.2
172.66,62.24
163.07,47.92
180.44,57.63
182.11,59.55
172.09,52.27
176.9,68.03
176.16,58.11
174.48,61.75
170.77,55.63
176.12,56.26
167.3,58.35
174.51,59.08
174.36,53.61
174.42,53.88
169.76,61.21
174.48,65.01
168.94,53.19
173.43,60.07
176.26,56.12
171.19,58.89
185.08,56.74
171.52,63.01
164.08,48.11
177.76,60.88
178.65,57.95
163.37,52.36
171.43,51.56
172.23,53.92
165.87,47.59
179.86,60.74
173.23,53.11
175.61,63.75
169.16,65.44
179.28,59.87
169.94,47.98
169.54,52.19
169.76,54.05
176.17,68.64
174.33,58.18
175.58,57.03
170.34,58.17
171.36,56.35
169.17,59.8
178.09,61.26
178.13,59.83
174.65,59.54
177.94,68.26
173.15,55.49
171.5,54.34
173.42,60.18
170.95,51.7
168.43,58.17
177.94,55.07
178.43,63.7
177.46,55.9
175.09,51.07
172.04,61.23
172.56,51.59
172.52,59.28
178.98,53.74
173.13,59.66
174.78,65.43
177.94,56.89
166.66,50.38
179.77,56.47
173.06,61.05
174.95,61.41
169.81,51.79
165.59,52.44
176.61,60.81
181.05,61.67
168.84,48.51
177.44,62.41
169.08,54.69
165.1,54.9
166.62,59.5
165.38,54.12
183.99,62.33
168.34,58.52
171.92,53.77
164.96,58.74
167.89,53.4
169.78,52.11
170.77,57.65
172.59,50.06
168.51,59.24
181.73,69.14
180.59,60.7
169.68,56.68
180.57,54.88
171.26,59.72
174.94,61.35
171.78,53.88
166.66,63.02
170.43,51.63
173.12,54.13
170.35,47.62
170.2,62.87
175.81,60.63
166.37,54.26
170.49,59.7
168.35,58.66
172.85,58.69
180.88,68.04
167.15,58.07
175.29,57.99
163.54,46.87
181.07,60.25
172.75,61.88
171.2,59.73
167.29,55.66
177.91,64.25
164.25,53.64
168.16,58.67
183.96,64.5
173.2,56.78
165.35,60.82
164.96,56.13
174.61,60.28
171.42,56.68
165.38,42.84
174.51,55.87
164.62,55.56
173.61,58.34
183.25,64.78
173.32,66.69
169.93,55.14
175.16,65.88
176.39,54.36
165.2,59.85
171.03,57.28
177.8,63.38
167.29,51.96
169.57,55.1
174.29,62.61
168.89,58.67
173.89,54.03
176.8,57.12
181.93,68.86
169.09,45.51
166.03,52.47
181.73,61.17
172.52,55.28
174.07,57.61
168.38,56.94
178.03,67.22
168.8,62.18
169.94,56.44
182.79,72.95
167.13,50.36
182.87,61.46
172.42,56.76
172.65,59.91
169.39,56.55
175.47,54.63
172.14,54.72
171.57,57.99
164.2,55.66
177.02,57.29
174.51,61.19
173.15,54.68
173.56,56.1
165.6,54.49
175.59,66.78
169.58,67.82
167.91,51.85
174.48,53.68
176.56,58.66
170.58,52.67
168.97,53.64
180.48,68.26
175.76,56.46
169.58,54.81
172.96,55.3
171.07,58.9
173.36,51.77
171.88,54.9
168.18,52.99
178.75,64.19
172.25,53.8
168.72,52.26
173.23,51.84
174.68,61.27
179.34,56.55
172.96,58.69
164.82,55.13
170.5,62.21
177.75,58.78
172.16,59.39
181.34,65.57
172.64,65.73
184.83,71.92
186.4,70.15
176.09,61.41
169.31,56.28
174.34,62.38
178.08,57.25
173.73,64.01
183.64,55.99
179.39,61.87
181.47,64.02
178.85,60.56
164.76,52.05
174.76,50.38
176.51,62.68
167.69,51.51
179.04,57.72
169.69,56.93
179.48,60.19
169.38,47.61
166.59,60.0
168.57,56.57
170.42,44.24
168.87,49.88
174.82,59.95
164.31,51.9
175.31,51.5
176.36,64.28
177.99,60.48
169.73,55.24
172.9,58.94
176.9,56.65
164.61,55.19
171.12,56.84
171.18,49.26
173.72,53.84
173.79,70.87
176.32,56.47
169.73,54.57
166.57,49.67
180.41,72.63
172.24,64.22
180.37,61.99
171.33,62.5
177.22,65.17
162.75,50.41
173.65,65.27
176.3,54.36
